(0) [0.28093465817836699, 0.2808560881831712, 0.2804942930222073, 0.27965646594297194, 0.27813234312590746, 0.27569675626855883, 0.27211036080029749, 0.26707471769750663, 0.26025794525554719, 0.25123951794063487, 0.239691839161742, 0.2258961991706116, 0.21095957453119066, 0.19628920814053924, 0.18392194730828409, 0.17428164326883414]
(1) [-0.21124210104202143, -0.21069204400359925, -0.20811216433886637, -0.20197611704122503, -0.19050123689705578, -0.17150791709682767, -0.14236737303939073, -0.09971554307437272, -0.039271522441588561, 0.043134228062376316, 0.14712917256149249, 0.26031434101884571, 0.35910861784093828, 0.41775025127623144, 0.42431206317967912, 0.39323644890094223]
(2) [0.15985152666351807, 0.15858912338048212, 0.1524824715650252, 0.1375807946387855, 0.10958394858421887, 0.063639339803726977, -0.0047562469028193943, -0.097585623810424682, -0.21156487439938351, -0.32751898980140587, -0.4021087793206472, -0.3719814561387712, -0.20110810894819686, 0.080707937610632816, 0.34612833778760616, 0.51250394065605775]
(3) [0.15529395262847834, 0.1533741099257715, 0.14435591041161111, 0.12249716900157678, 0.081729116803726826, 0.015548422150302338, -0.079952167440523331, -0.1998637072370324, -0.31436317534626562, -0.34915973537804534, -0.20350972673041068, 0.14002481660185592, 0.44787564199003072, 0.37940468185334736, -0.06234705850798937, -0.4827723986697503]
(4) [-0.12684815895877694, -0.12444329969175816, -0.11286704947207216, -0.084555774396660843, -0.032466486032336213, 0.049071699987145272, 0.15672668651547536, 0.26354922082931109, 0.29586283269325842, 0.14608218074560261, -0.20536980411641881, -0.45230518733084918, -0.13124407330449112, 0.46047742495475424, 0.30428329983878033, -0.41661356063899235]
(5) [-0.12799810381863899, -0.12484951199324287, -0.10984425308010863, -0.073713344247453169, -0.0079376209449775869, 0.091361303017295226, 0.2076232448622749, 0.28442347567193127, 0.21041742396493943, -0.10277461357354276, -0.42499059334429112, -0.11110500284336805, 0.4921786789058315, -0.017186499892371046, -0.48335421166270243, 0.30683821080821022]
(6) [0.10993922256496867, 0.10650897139118562, 0.089779542426296627, 0.049121845907009548, -0.022904082652499675, -0.12306776336015959, -0.2206234001286197, -0.23042026203408969, -0.038452266418888402, 0.2970019619062027, 0.25454632536136823, -0.37845255994798088, -0.072996115645828349, 0.48787374581644488, -0.51419068181798877, 0.20786350105486046]
(7) [-0.11948166269718596, -0.11511463370142733, -0.093603437915680127, -0.041769090684510825, 0.048431345931291364, 0.16632290877546227, 0.25330477098140713, 0.18903695230979484, -0.11143800000820313, -0.36935266688677287, 0.067725886079315428, 0.39965917046060395, -0.51593662411756847, 0.4178763929770356, -0.26431989486062718, 0.090713593108967677]
(8) [-0.15176631690012796, -0.14446493002802221, -0.10888643601649907, -0.024658099075037819, 0.11373691376244685, 0.26778723302242058, 0.30871484147181721, 0.060280770522876621, -0.37922749462981648, -0.22405077761593914, 0.55910877072922638, -0.43286026476976219, 0.22951667751737198, -0.10643133253730455, 0.044171297691563874, -0.010410167430930912]
(9) [0.17931338470784242, 0.16646381325835208, 0.10617986808650126, -0.029684768077994202, -0.22701414649984858, -0.36705168184535364, -0.20109159176573554, 0.32406275171567767, 0.38535291135112298, -0.56947271874924632, 0.32546455804126606, -0.12462586578326428, 0.042539015907035259, -0.013717161344595906, 0.0033923579471731198, -0.00048865183833125825]
(10) [0.19752778840823665, 0.17615494774304957, 0.076765285839511102, -0.12922247790688099, -0.35885997075917025, -0.32217698775648684, 0.21296230811248087, 0.49680830772898121, -0.55109040372432982, 0.26737732919565621, -0.083332770867750178, 0.021109216999204698, -0.0053141409048099754, 0.0011219253106371334, -0.00032310936925990241, 0.00031261837157502137]
(11) [-0.22556041600809801, -0.18639206895901933, -0.014206757393871953, 0.28929270897453629, 0.43436960114307066, -0.049660896725288589, -0.5848565510548619, 0.49984473706000632, -0.20982956503341141, 0.057133377915125738, -0.011946341927118265, 0.0025978846524061759, -0.00062044773198098938, 0.00044476292300043435, -0.00072645748726927334, 0.00021578854037612727]
(12) [-0.2486117843958395, -0.17878716715505164, 0.1104755516115531, 0.46765911115247905, 0.19337241573376671, -0.65173031178228835, 0.43277944417683073, -0.1563186931937659, 0.037236683859920433, -0.0070658667205893838, 0.0013609349592125612, -0.00036275560263509393, 1.1085673990822442e-06, 0.00018002232495309411, -0.00021962889221111004, 6.8461054835180363e-05]
(13) [-0.28910732435164704, -0.15016196556433525, 0.34635567766867059, 0.50070975791951877, -0.64541683335123667, 0.3130813560093868, -0.090995158060480391, 0.018068013260193652, -0.0025089226905372752, -0.00014655434945908333, 0.00019649606813197315, 7.6239693050575777e-05, -7.6571210955384342e-05, -7.7701063903886855e-05, 0.00017133766741995841, -0.00015484141044049514]
(14) [0.35614490651761155, 0.037094461103782131, -0.76476724794955908, 0.50779766582920938, -0.16666428186768026, 0.035315164888975938, -0.0057305193979155268, 0.0006107903717619146, 0.00015589529997994331, 3.4670156869720872e-05, -6.3698348932314519e-05, 2.4215413207616734e-05, 2.2548795812260547e-05, -1.1746147998668854e-06, -4.9639210232698197e-05, 6.9259541515848122e-05]
(15) [-0.59214542789229885, 0.77597884320903221, -0.21455730497281683, 0.034223179850931512, -0.0037970054901704797, 0.00024309889730828038, 0.00019328523557168853, -0.00015567389768100792, 8.134324979899854e-05, -0.00011967900123246999, 6.797370192451746e-05, -8.7530828510318237e-07, -5.1290890321908922e-06, 1.2094317198951821e-05, -2.0126242861739918e-06, -1.6822360638019118e-05]
