(0) [170367917.42810982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
(1) [0.0, 15826121.024356823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
(2) [0.0, 0.0, 6838616.0067978818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
(3) [0.0, 0.0, 0.0, 2579473.8505993211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
(4) [0.0, 0.0, 0.0, 0.0, 1440683.6567399458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
(5) [0.0, 0.0, 0.0, 0.0, 0.0, 872653.1648709228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
(6) [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 614187.0263337919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
(7) [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 471806.28567058564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
(8) [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 333420.90207509685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
(9) [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 215234.49974139177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
(10) [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 131814.62846063639, 0.0, 0.0, 0.0, 0.0, 0.0]
(11) [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 80481.281167976267, 0.0, 0.0, 0.0, 0.0]
(12) [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47588.168744899827, 0.0, 0.0, 0.0]
(13) [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27223.77267464111, 0.0, 0.0]
(14) [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13931.765800678892, 0.0]
(15) [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5028.31238687721]
